-1.14443, 5.13317,-8.44196,3.0,0,204520
-1.34554, 5.17626,-8.32703,3.0,0,204575
-1.24020, 5.14275,-8.55209,3.0,0,204633
-1.15879, 5.27203,-8.36055,3.0,0,204688
-1.28329, 5.04698,-8.46111,3.0,0,204746
-1.29287, 5.06134,-8.48984,3.0,0,204801
-1.26414, 5.02782,-8.56167,3.0,0,204861
-1.18752, 5.14753,-8.55688,3.0,0,204917
-1.26414, 5.14275,-8.41323,3.0,0,204975
-1.28329, 5.02782,-8.55688,3.0,0,205035
-1.30245, 5.05177,-8.52815,3.0,0,205095
-1.17795, 5.09965,-8.43717,3.0,0,205151
-1.26414, 5.19063,-8.52815,3.0,0,205209
-1.26414, 5.10444,-8.68138,3.0,0,205268
-1.36469, 5.12359,-8.51378,3.0,0,205327
-1.35991, 4.94163,-8.51857,3.0,0,205385
-1.13485, 5.27682,-8.67180,3.0,0,205440
-1.03908, 5.46836,-8.33661,3.0,0,205504
-1.22104, 5.16190,-8.40365,3.0,0,205560
-1.20668, 5.02782,-8.48026,3.0,0,205615
-1.19710, 4.96079,-8.51378,3.0,0,205673
-1.01035, 5.08050,-8.52336,3.0,0,205736
-1.01514, 5.23851,-8.49463,3.0,0,205794
-1.07260, 5.24809,-8.54730,3.0,0,205854
-0.95768, 5.30555,-8.49463,3.0,0,205914
-1.08697, 5.37738,-8.40365,3.0,0,205972
-1.26414, 5.21936,-8.36534,3.0,0,206027
-1.29287, 5.09486,-8.50420,3.0,0,206082
-1.42694, 4.75967,-8.37971,3.0,0,206138
-1.39821, 4.78362,-8.52336,3.0,0,206193
-1.26893, 5.07092,-9.11233,3.0,0,206249
-1.38864, 6.16268,-8.26957,3.0,0,206335
-1.85790, 5.96635,-8.32224,3.0,0,206392
-1.53708, 5.86579,-7.94875,3.0,0,206453
-0.64165, 3.43807,-7.15866,3.0,0,206510
-0.99599,10.63504,-2.37026,3.0,0,206566
 0.63207,10.78827, 2.86347,2.0,0,206628
 2.62405, 9.40442, 4.01268,2.0,0,206684
 3.92170, 6.76601, 3.20344,2.0,0,206743
 4.97515, 6.79953, 4.59687,2.0,0,206801
 5.25288, 7.73806, 4.41970,2.0,0,206862
 5.23851, 5.53061, 5.96156,2.0,0,206918
 6.48350, 4.41970, 6.12437,2.0,0,206978
 5.85622, 4.52025, 5.84185,2.0,0,207034
 5.57370, 5.90889, 4.81235,2.0,0,207089
 5.34386, 8.15944, 3.16035,2.0,0,207146
 4.17070, 9.05966, 2.53785,2.0,0,207201
 3.39977,11.84172, 1.04387,2.0,0,207257
 3.40455, 9.53850, 1.75256,2.0,0,207312
 3.52905, 7.57525, 2.15957,2.0,0,207374
 4.30477, 6.54096, 3.55778,2.0,0,207429
 5.16669, 5.92804, 3.59130,2.0,0,207484
 5.03261, 7.44597, 3.68707,2.0,0,207540
 4.21858, 7.91044, 3.07416,2.0,0,207596
 3.62961, 8.18338, 2.50912,2.0,0,207653
 4.11324, 8.52336, 3.00712,2.0,0,207710
 4.32393, 9.42837, 3.96959,2.0,0,207765
 4.38618, 9.79707, 4.59687,2.0,0,207822
 3.45244,10.76912, 2.97360,2.0,0,207877
 2.56658, 9.38048, 2.33674,2.0,0,207936
 1.35033,10.48182,-1.27850,2.0,0,207994
 1.15401, 9.10754, 0.05746,2.0,0,208049
 0.62728,10.14663,-0.95768,2.0,0,208105
 1.43652, 9.80186,-0.58419,2.0,0,208161
 2.04465, 9.81144,-1.46525,2.0,0,208216
 3.52905,10.05565,-0.34477,2.0,0,208275
 3.58651,10.32859,-1.02951,2.0,0,208331
 4.18985, 9.83538,-0.15802,2.0,0,208387
 4.00311, 9.43794, 0.01915,2.0,0,208446
 3.71580, 9.07881,-0.99599,2.0,0,208501
 3.62003, 9.10754,-1.33596,2.0,0,208557
 3.51469, 7.88171,-1.29766,2.0,0,208613
 3.32794, 8.82503,-1.19710,2.0,0,208670
 3.10289, 7.72369,-2.63841,3.0,0,208729
 4.89375, 3.64398,-1.24020,3.0,0,208784
 5.43963, 9.14106, 2.86347,2.0,0,208841
 4.12760, 9.92636, 1.97282,2.0,0,208897
 3.33752, 8.67659, 6.22014,2.0,0,208953
12.34929,19.61091,19.61091,3.0,0,209013
 2.43730, 7.29753, 7.04853,2.0,0,209070
 5.50188, 6.69419, 7.01022,2.0,0,209127
 1.72861, 4.88896, 2.78206,2.0,0,209218
 0.11013,11.23838, 4.26647,2.0,0,209277
 0.04788,11.08515, 5.31513,2.0,0,209335
 1.98240, 8.20253, 4.00311,2.0,0,209394
 2.91135, 8.22648, 4.20901,2.0,0,209450
 2.59053, 6.72292, 2.79164,2.0,0,209509
 0.56982, 7.40287, 6.94318,2.0,0,209564
 0.66559, 8.00621, 8.34140,2.0,0,209627
 0.29209, 8.85855, 8.14029,2.0,0,209687
 0.14844, 8.26000, 7.72369,2.0,0,209744
-0.27294, 5.66947, 5.52103,2.0,0,209801
 0.60813, 8.38928, 4.31914,2.0,0,209859
