-0.97205, 8.17859,-5.75087,3.0,0,537597
-1.06781, 8.07325,-5.83228,3.0,0,537653
-1.11091, 8.22648,-5.80833,3.0,0,538532
-1.01035, 8.18817,-5.84664,3.0,0,538588
-1.03908, 8.19775,-5.78439,3.0,0,538645
-1.07260, 8.16902,-5.76045,3.0,0,538701
-1.07260, 8.11156,-5.72693,3.0,0,538757
-1.08697, 8.26478,-5.77960,3.0,0,538812
-1.04387, 8.14986,-5.78918,3.0,0,538869
-1.03908, 8.33182,-5.88495,3.0,0,538925
-1.16358, 8.14986,-5.82270,3.0,0,538981
-0.97683, 8.18338,-5.87537,3.0,0,539037
-0.98162, 8.22648,-5.68384,3.0,0,539094
-1.07739, 8.16423,-5.63116,3.0,0,539150
-1.00078, 8.17380,-5.82270,3.0,0,539205
-1.02951, 8.23605,-5.78439,3.0,0,539264
-1.00556, 8.10677,-6.11479,3.0,0,539325
-1.01514, 8.02058,-5.55455,3.0,0,539380
-1.01514, 8.28394,-6.01423,3.0,0,539437
-1.05345, 8.35576,-5.90889,3.0,0,539493
-0.92416, 8.07325,-5.55455,3.0,0,539548
-0.96247, 8.17380,-5.99508,3.0,0,539607
-1.08218, 8.08761,-5.78439,3.0,0,539666
-1.04387, 8.14029,-5.90410,3.0,0,539721
-0.99599, 8.19296,-5.75087,3.0,0,539780
-1.07260, 8.17859,-5.83706,3.0,0,539836
-0.92895, 8.15944,-5.87537,3.0,0,539892
-1.04387, 8.32224,-5.87537,3.0,0,540006
-0.99120, 8.08282,-5.84185,3.0,0,540070
-1.01993, 8.16423,-5.80354,3.0,0,540125
-0.94810, 8.08761,-5.94720,3.0,0,540180
-1.04387, 8.10198,-5.73651,3.0,0,540236
-1.01035, 8.27915,-5.93283,3.0,0,540292
-1.01035, 8.03494,-5.76045,3.0,0,540349
-1.03908, 8.10198,-5.79876,3.0,0,540444
-0.98162, 8.18817,-5.82270,3.0,0,540504
-1.16837, 8.16423,-5.98072,3.0,0,540559
-1.26893, 8.26000,-6.01902,3.0,0,540615
-1.52271, 8.12592,-5.91847,3.0,0,540670
-1.20668, 7.98227,-5.98072,3.0,0,540727
-0.70868, 8.12113,-5.99508,3.0,0,540785
-0.46448, 7.79073,-5.62637,3.0,0,540840
-0.74220, 8.73884,-5.60722,3.0,0,540957
-1.12049, 7.73806,-5.20021,3.0,0,541015
-1.00078, 7.79073,-5.60243,3.0,0,541074
-0.43096, 7.74764,-5.67426,3.0,0,541134
-0.60334, 8.93516,-5.99029,3.0,0,541200
-0.73263, 7.65666,-5.98550,3.0,0,541256
-1.47962, 8.73405,-4.99430,3.0,0,541315
-2.29365, 8.80109,-4.76925,3.0,0,541377
-2.31759, 8.39886,-4.95121,3.0,0,541432
-2.71502, 8.24563,-5.76524,3.0,0,541488
-3.15556, 8.46590,-5.33907,3.0,0,541544
-4.09887, 7.75243,-4.21858,3.0,0,541606
-4.59208, 7.95354,-3.94564,3.0,0,541661
-4.70221, 8.72926,-3.69186,3.0,0,541717
-4.70221, 8.33661,-3.66792,3.0,0,541772
-5.46357, 8.46590,-3.10289,3.0,0,541828
-5.97114, 8.18817,-3.97437,3.0,0,541886
-6.50744, 8.72926,-1.92015,3.0,0,541942
-6.85699, 8.49463,-4.28083,3.0,0,541997
-5.89931, 6.59842,-3.32315,3.0,0,542053
-4.66869, 5.69341,-2.96402,3.0,0,542110
-6.11000, 7.15387,-3.42371,3.0,0,542167
-7.07247, 7.33105,-2.25055,3.0,0,542224
-7.20176, 6.38773,-3.07894,3.0,0,542304
-7.63272, 5.90410,-3.07416,3.0,0,542362
-6.82826, 6.30633,-2.36547,3.0,0,542425
-8.19296, 6.20577,-2.64799,3.0,0,542482
-7.78116, 6.22014,-2.14999,3.0,0,542541
-7.76679, 5.99508,-2.54743,3.0,0,542610
-8.04931, 6.17704,-2.73418,3.0,0,542666
-8.26000, 5.99987,-2.60010,3.0,0,542721
-8.12113, 5.18105,-3.06937,3.0,0,542777
-7.30710, 5.60722,-1.44131,3.0,0,542835
-8.27436, 5.42526,-2.71024,3.0,0,542893
-8.92080, 5.66947,-2.55222,7.0,0,542949
-8.19775, 5.78439,-1.85790,7.0,0,543012
-8.51378, 5.43005,-2.75812,7.0,0,543068
