-0.32,-3.00,3.74,0,1,219,10
-0.35,-2.85,3.67,0,1,210,10
-0.17,-3.15,3.99,0,1,219,10
-0.08,-3.30,4.08,0,1,216,10
-0.36,-3.01,3.69,0,1,218,10
-0.46,-3.05,3.58,0,1,197,10
-0.32,-3.08,3.42,0,1,196,10
-0.56,-2.81,3.10,0,1,201,10
-0.45,-3.09,3.41,0,1,208,10
-0.27,-3.25,4.14,0,1,198,10
-0.30,-3.54,3.80,0,1,204,10
-0.03,-3.32,3.94,0,1,206,10
-0.50,-3.14,3.47,0,1,209,10
-0.14,-3.57,3.93,0,1,207,10
-0.03,-3.41,3.97,0,1,216,10
-0.07,-2.91,3.85,0,1,221,10
0.06,-3.03,3.86,0,1,210,10
-0.18,-2.92,3.69,0,1,199,10
-0.05,-3.00,4.14,0,1,185,10
0.24,-3.46,4.44,0,1,169,10
0.13,-2.49,3.63,0,1,151,10
-0.34,-2.26,3.31,0,1,164,10
0.27,-2.91,3.83,0,1,170,10
-0.08,-2.71,3.82,0,1,169,10
0.13,-2.35,3.85,0,1,170,10
0.09,-2.32,3.87,0,1,170,10
0.45,-2.66,4.28,0,1,178,10
0.35,-2.38,4.16,0,1,187,10
0.10,-2.24,4.29,0,1,179,10
0.45,-2.76,4.64,0,1,180,10
0.04,-2.34,4.21,0,1,184,10
0.13,-2.92,4.34,0,1,187,10
0.49,-3.38,4.32,0,1,192,10
-0.05,-2.88,3.48,0,1,205,10
-0.04,-2.83,3.54,0,1,188,10
-0.14,-3.87,3.55,0,1,191,10
-0.02,-3.29,3.93,0,1,185,10
-0.34,-2.62,3.73,0,1,190,10
0.09,-2.72,4.15,0,1,192,10
0.21,-2.43,4.32,0,1,207,10
0.07,-2.39,4.18,0,1,206,10
0.50,-2.89,4.51,0,1,205,10
0.45,-2.66,4.11,0,1,216,10
0.44,-2.41,3.93,0,1,209,10
0.55,-2.81,3.95,0,1,211,10
0.56,-2.96,4.05,0,1,218,10
0.37,-2.84,4.02,0,1,229,10
0.15,-2.71,3.99,0,1,236,10
0.08,-2.70,3.99,0,1,232,10
-0.11,-2.61,3.99,0,1,228,10
-0.10,-2.64,4.05,0,1,229,10
-0.00,-2.73,4.10,0,1,232,10
0.00,-2.62,4.02,0,1,228,10
0.16,-2.71,3.99,0,1,229,10
0.23,-2.83,4.02,0,1,234,10
0.24,-2.73,4.02,0,1,236,10
0.24,-2.76,4.08,0,1,237,10
0.37,-2.87,4.16,0,1,233,10
0.18,-2.65,3.96,0,1,232,10
0.03,-2.51,3.97,0,1,231,10
-0.04,-2.70,4.11,0,1,233,10
0.04,-2.70,4.16,0,1,236,10
-0.18,-2.49,3.97,0,1,235,10
0.03,-2.69,4.12,0,1,223,10
0.17,-2.97,4.17,0,1,225,10
0.11,-2.72,3.93,0,1,233,10
0.06,-2.69,3.85,0,1,240,10
0.21,-2.93,4.05,0,1,245,10
0.31,-2.92,4.09,0,1,238,10
0.21,-2.68,4.01,0,1,236,10
0.00,-2.40,4.59,0,1,228,10
0.18,-2.30,4.06,0,1,221,10
-0.16,-2.40,3.94,0,1,222,10
-0.00,-2.60,4.33,0,1,232,10
0.14,-2.73,4.43,0,1,235,10
0.38,-2.60,4.21,0,1,216,10
0.12,-2.31,3.93,0,1,192,10
0.28,-2.94,4.40,0,1,186,10
0.56,-3.42,4.63,0,1,183,10
0.19,-3.42,4.55,0,1,181,10
0.52,-3.97,4.75,0,1,174,10
0.05,-4.09,4.18,0,1,172,10
-0.09,-4.34,3.70,0,1,164,10
-0.74,-4.74,3.36,0,1,163,10
-1.33,-5.27,3.37,0,1,163,10
-1.03,-5.83,3.75,0,1,171,10
-1.70,-5.25,3.36,0,1,165,10
-1.89,-4.57,3.10,0,1,157,10
-2.45,-3.42,2.84,0,1,153,10
-2.44,-3.06,2.95,0,1,163,10
-2.09,-2.24,2.82,0,1,157,10
-2.39,-2.65,2.50,0,1,170,10
-1.63,-3.15,2.10,0,1,171,10
-1.20,-2.84,1.78,0,1,166,10
-0.46,-2.12,1.60,0,1,174,10
0.45,-1.11,1.72,0,1,162,10
0.53,-1.73,1.57,0,1,148,10
0.71,-2.70,1.84,0,1,123,10
0.23,-3.01,1.29,0,1,123,10
-0.26,-2.85,1.45,0,1,125,10
-0.73,-2.79,2.12,0,1,130,10
-0.72,-2.62,2.53,0,1,124,10
-1.61,-2.25,2.33,0,1,137,10
-2.18,-2.41,2.41,0,1,124,10
-3.01,-3.18,2.35,0,1,131,10
-3.03,-4.11,2.39,0,1,134,10
-2.04,-3.88,3.04,0,1,106,10
-1.93,-5.02,-0.34,1,1,139,10
0.46,-7.34,0.11,0,1,116,10
-2.21,-6.46,-0.06,0,1,144,10
-1.98,-4.58,1.25,0,1,115,10
-0.87,-5.78,2.65,0,1,147,10
-1.42,-4.16,4.31,0,1,148,10
-1.62,-2.76,4.13,0,1,166,10
1.25,-5.40,5.45,0,1,165,10
1.89,-4.97,4.17,0,1,146,10
0.91,-3.28,3.65,0,1,145,10
1.94,-4.09,3.90,0,1,138,10
0.54,-3.59,2.78,0,1,142,10
1.21,-3.06,3.64,0,1,141,10
1.27,-2.26,3.84,0,1,144,10
1.29,-1.70,4.55,0,1,147,10
0.92,-1.91,5.32,0,1,155,10
0.77,-2.11,5.39,0,1,157,10
0.01,-1.90,4.76,0,1,157,10
0.04,-2.28,4.30,0,1,154,10
0.39,-2.91,4.03,0,1,163,10
0.68,-3.17,3.64,0,1,161,10
0.68,-3.35,3.26,0,1,164,10
0.67,-3.69,3.00,0,1,159,10
0.51,-3.69,3.06,0,1,165,10
0.44,-3.44,3.45,0,1,158,10
0.27,-2.88,3.86,0,1,155,10
0.14,-2.65,4.29,0,1,155,10
0.07,-2.55,4.39,0,1,145,10
0.01,-2.58,4.14,0,1,150,10
0.34,-2.79,4.29,0,1,153,10
0.60,-2.87,4.03,0,1,152,10
0.77,-2.89,3.88,0,1,149,10
0.66,-3.00,3.54,0,1,149,10
0.48,-3.09,3.38,0,1,157,10
0.44,-3.19,3.61,0,1,162,10
0.40,-3.22,4.03,0,1,160,10
0.32,-2.96,4.23,0,1,156,10
-0.03,-2.68,4.27,0,1,155,10
-0.04,-2.74,4.11,0,1,156,10
-0.23,-2.70,3.82,0,1,154,10
0.06,-2.94,3.95,0,1,155,10
0.29,-3.04,3.89,0,1,157,10
0.40,-3.03,3.81,0,1,154,10
0.59,-3.25,3.74,0,1,160,10
0.49,-3.20,3.65,0,1,158,10
0.45,-3.26,3.90,0,1,155,10
0.53,-2.91,3.96,0,1,133,10
0.18,-2.94,4.24,0,1,126,10
0.68,-3.48,4.82,0,1,132,10
0.40,-3.87,5.03,0,1,141,10
0.70,-4.63,5.18,0,1,148,10
0.07,-4.83,4.98,0,1,153,10
-0.32,-5.10,4.24,0,1,162,10
-0.38,-6.24,3.80,0,1,166,10
-1.38,-5.68,3.39,0,1,156,10
-2.32,-4.73,3.13,0,1,158,10
-3.56,-4.35,3.51,0,1,172,10
-2.91,-4.40,3.51,0,1,155,10
-3.50,-1.70,2.89,6,1,173,10
-1.90,-1.30,2.13,6,1,159,10
-1.99,-1.86,1.55,6,1,157,10
