0.26,-3.71,3.04,0,1,101,10
0.27,-3.79,3.14,0,1,108,10
0.13,-3.52,3.03,0,1,108,10
0.15,-3.45,3.03,0,1,104,10
0.15,-3.48,2.81,0,1,99,10
0.18,-3.61,2.89,0,1,90,10
0.17,-3.78,2.97,0,1,98,10
0.20,-4.02,3.20,0,1,100,10
0.15,-3.98,3.17,0,1,96,10
-0.21,-3.62,2.99,0,1,95,10
-0.48,-3.42,2.98,0,1,90,10
-0.59,-3.56,3.00,0,1,98,10
-0.20,-4.06,3.51,0,1,105,10
-0.24,-4.45,3.05,0,1,114,10
-0.33,-4.07,2.76,0,1,116,10
-0.20,-3.84,2.87,0,1,113,10
-0.02,-3.79,3.11,0,1,119,10
0.04,-3.73,3.14,0,1,118,10
0.15,-3.72,3.27,0,1,123,10
0.00,-3.61,3.24,0,1,125,10
0.10,-3.70,3.45,0,1,123,10
0.36,-3.60,3.54,0,1,134,10
-0.06,-2.82,2.96,0,1,114,10
-0.26,-3.11,3.33,0,1,108,10
0.37,-3.77,4.00,0,1,106,10
0.15,-3.47,3.59,0,1,103,10
0.21,-3.43,3.66,0,1,114,10
0.43,-3.69,3.31,0,1,109,10
0.02,-3.14,3.17,0,1,122,10
-0.03,-3.31,3.21,0,1,125,10
0.17,-3.50,3.48,0,1,132,10
0.34,-3.53,3.56,0,1,139,10
0.27,-3.23,3.54,0,1,141,10
0.10,-3.07,3.56,0,1,128,10
0.06,-3.28,3.68,0,1,139,10
0.01,-3.32,3.57,0,1,138,10
0.12,-3.39,3.59,0,1,134,10
0.39,-3.70,3.82,0,1,122,10
0.40,-3.72,3.75,0,1,121,10
0.39,-4.13,3.88,0,1,114,10
0.75,-4.79,4.18,0,1,125,10
0.24,-4.87,3.98,0,1,127,10
0.04,-5.15,3.99,0,1,136,10
-0.38,-5.17,4.28,0,1,132,10
-0.69,-5.38,3.93,0,1,140,10
-1.42,-5.41,4.42,0,1,144,10
-2.52,-5.14,3.98,0,1,142,10
-2.59,-4.72,3.70,0,1,129,10
-2.70,-2.62,2.61,0,1,126,10
-2.94,-1.81,2.19,6,1,125,10
-1.93,-2.70,2.43,6,1,99,10
-1.49,-2.06,1.53,6,1,114,10
0.51,-2.25,1.81,0,1,77,10
2.37,0.11,0.73,4,1,72,10
4.89,2.52,0.77,5,1,72,10
2.20,-0.46,0.48,4,1,75,10
-0.23,-1.93,1.73,4,1,87,10
-1.59,-3.55,3.42,0,1,95,10
-2.71,-4.89,1.87,0,1,94,10
-3.15,-2.70,1.78,0,1,105,10
-3.02,-2.75,2.13,0,1,99,10
-0.53,-6.33,4.59,0,1,118,10
1.24,-5.53,5.75,0,1,117,10
-0.33,-3.34,2.99,0,1,120,10
-0.02,-6.09,2.10,0,1,136,10
-0.78,-6.00,3.28,0,1,120,10
-2.31,-4.36,1.82,0,1,122,10
-1.42,-5.01,3.66,0,1,122,10
1.76,-6.27,5.00,0,1,106,10
0.54,-3.33,3.59,0,1,108,10
1.46,-4.86,3.03,0,1,122,10
1.53,-4.27,2.90,0,1,125,10
0.07,-3.40,2.47,0,1,122,10
2.11,-5.55,3.53,0,1,116,10
1.08,-4.22,2.78,0,1,127,10
0.67,-4.39,2.89,0,1,130,10
1.52,-5.85,3.76,0,1,123,10
0.34,-4.91,4.15,0,1,122,10
1.05,-4.62,4.09,0,1,118,10
-0.38,-5.87,5.84,0,1,125,10
-2.10,-5.07,3.75,0,1,109,10
-2.62,-4.76,3.88,0,1,105,10
-2.10,-5.40,4.77,0,1,113,10
-2.07,-3.43,4.12,0,1,110,10
-2.61,-2.16,3.15,0,1,117,10
-1.49,-3.09,3.12,0,1,108,10
-1.19,-2.72,2.02,0,1,114,10
-0.68,-1.06,1.04,0,1,103,10
0.22,-0.96,0.69,0,1,89,10
1.82,-0.24,0.64,0,1,81,10
2.29,0.62,0.33,4,1,87,10
0.99,-0.18,0.24,5,1,87,10
-0.52,-2.33,0.38,1,1,96,10
-1.68,-3.68,1.70,0,1,107,10
-2.24,-3.62,2.04,0,1,101,10
-2.80,-2.71,2.81,0,1,99,10
-2.32,-3.24,3.78,0,1,115,10
-0.53,-5.52,5.20,0,1,105,10
0.96,-4.85,3.36,0,1,117,10
-1.41,-2.62,5.30,0,1,110,10
0.71,-9.27,0.11,0,1,102,10
-0.70,-6.63,2.28,0,1,128,10
-2.02,-4.59,1.90,0,1,137,10
-2.24,-4.58,1.18,0,1,132,10
-0.70,-3.80,5.36,0,1,123,10
1.23,-5.54,4.50,0,1,107,10
1.99,-4.41,4.01,0,1,107,10
1.95,-5.04,3.23,0,1,101,10
1.55,-4.51,2.36,0,1,113,10
0.84,-3.78,2.42,0,1,107,10
1.24,-4.15,2.56,0,1,110,10
1.27,-4.13,2.13,0,1,105,10
