-1.36469, 4.70221,-9.21768,3.0,0,327307
-1.51792, 4.99909,-8.16902,3.0,0,327364
-1.61369, 5.06134,-8.26478,3.0,0,327419
-1.73819, 4.80277,-8.85376,3.0,0,327483
-1.63763, 4.70221,-8.83939,3.0,0,327541
-1.60890, 4.80277,-8.31746,3.0,0,327596
-1.64721, 4.66869,-8.76757,3.0,0,327654
-1.66158, 4.60644,-8.48026,3.0,0,327710
-1.66636, 4.58729,-8.81066,3.0,0,327765
-1.54187, 4.77883,-8.59040,3.0,0,327826
-1.64721, 4.71179,-8.73884,3.0,0,327894
-1.75734, 4.56814,-8.68616,3.0,0,327965
-1.59933, 4.60166,-8.91122,3.0,0,328022
-1.55144, 4.59208,-8.75320,3.0,0,328080
-1.63763, 4.55856,-8.72926,3.0,0,328136
-1.42694, 4.60644,-8.82503,3.0,0,328198
-1.62806, 4.27604,-8.79151,3.0,0,328258
-1.84354, 4.77404,-9.16022,3.0,0,328315
-1.73819, 3.98874,-8.41323,3.0,0,328373
-1.72383, 4.64954,-9.27993,3.0,0,328429
-2.00634, 4.47237,-9.41879,3.0,0,328489
-1.60890, 3.64876,-9.18416,3.0,0,328545
-1.51314, 4.01747,-8.61434,3.0,0,328607
-1.60890, 3.76368,-7.91044,3.0,0,328665
-2.38462, 5.40611,-7.15866,3.0,0,328721
-3.70144, 8.15944,-6.39731,3.0,0,328778
-2.47082, 8.03973,-6.53138,3.0,0,328833
-0.09098, 8.92558,-8.78193,3.0,0,328889
 1.14443, 4.30477,-7.75243,3.0,0,328948
 2.46603, 4.71658,-7.63272,3.0,0,329004
 1.33596, 4.07493,-6.19619,3.0,0,329060
 0.72784, 4.82671,-5.04219,3.0,0,329118
-0.71826, 6.92882,-9.41879,3.0,0,329179
-0.97205,11.02769,-9.11233,3.0,0,329235
-1.45089, 3.58173,-8.42759,3.0,0,329297
-1.61369, 8.78672,-6.85699,3.0,0,329357
-4.69264, 7.03895,-4.75010,3.0,0,329414
-6.73250, 7.59920,-4.97036,3.0,0,329475
-9.47146, 4.80756,-6.65588,7.0,0,329535
-11.82257, 6.21535,-9.34696,7.0,0,329590
-10.44351, 4.25210,-8.53294,7.0,0,329646
-9.39485, 5.18584,-4.92727,7.0,0,329701
-9.79228, 4.50110,-3.30879,7.0,0,329757
-9.17458, 5.66947,-1.22583,7.0,0,329813
-7.67102, 6.20577,-0.50757,7.0,0,329870
-7.28795, 4.45322, 0.07661,7.0,0,329926
-6.82347, 4.17070,-0.45011,7.0,0,330016
-6.79953, 4.20422, 0.41180,7.0,0,330072
-8.89207, 4.52025, 0.31125,7.0,0,330129
-8.59997, 1.36948, 1.32160,7.0,0,330184
-10.86489, 6.76123, 0.36871,7.0,0,330250
-8.59997, 4.33829,-1.03430,7.0,0,330306
-8.61434, 3.75411,-1.63763,7.0,0,330361
-8.74362, 4.71179,-1.77650,7.0,0,330416
-6.52181, 2.62883,-1.73819,7.0,0,330472
-7.55131, 4.43885,-1.50356,7.0,0,330527
-8.01579, 3.80678,-1.41737,7.0,0,330583
-7.46033, 5.00867,-1.85790,7.0,0,330642
-4.33351, 3.08373,-3.63440,7.0,0,330697
-3.50990, 2.97360,-3.95043,3.0,0,330758
-7.87692, 1.17795,-2.68151,7.0,0,330813
-11.79863,-1.71425,-0.60813,7.0,0,330868
-10.53449, 1.22583,-1.76213,7.0,0,330928
-13.51766, 0.45011,-0.98162,7.0,0,330984
-11.05642, 1.62806,-2.57137,7.0,0,331039
-11.50175, 2.59053,-4.25689,7.0,0,331097
-10.25676, 3.90734,-3.56257,7.0,0,331152
-9.55765, 3.01669,-5.13796,7.0,0,331208
-9.81144, 3.08852,-4.52504,7.0,0,331270
-9.95509, 3.53384,-3.89776,7.0,0,331326
-9.99340, 2.53307,-5.73651,7.0,0,331383
-9.60554, 2.89220,-4.95600,7.0,0,331438
-8.74362, 2.50912,-5.88016,7.0,0,331496
-8.49463, 2.60968,-5.20021,7.0,0,331551
-13.76666, 1.42694,-1.18752,7.0,0,331608
-8.61434, 1.55144,-4.27126,7.0,0,331666
-7.24007, 1.70946,-5.63595,7.0,0,331721
