-3.28006, 8.32224,-4.76446,3.0,0,275602
-3.78284, 8.82982,-4.61123,3.0,0,275658
-3.90734, 8.78672,-4.03184,3.0,0,275713
-4.04620, 8.88728,-4.52504,3.0,0,275768
-3.83551, 8.85376,-3.24175,3.0,0,275829
-4.02226, 9.26556,-2.96881,3.0,0,275889
-3.89297, 8.10198,-3.25133,3.0,0,275945
-3.90255, 8.51857,-2.81558,3.0,0,276009
-3.78763, 9.63427,-3.35667,3.0,0,276066
-3.41892, 7.35499,-3.03106,3.0,0,276121
-3.56257,10.78827,-4.81235,3.0,0,276176
-3.41413, 7.68539,-2.70066,3.0,0,276238
-4.05099, 8.34140,-3.55778,3.0,0,276297
-3.49553,10.83616,-5.61201,3.0,0,276353
-3.08852, 8.08761,-5.12838,3.0,0,276409
-3.90255, 8.58561,-4.26168,3.0,0,276466
-4.43406, 8.12113,-3.70144,3.0,0,276521
-4.33829, 7.79552,-3.81636,3.0,0,276576
-4.53941, 7.35499,-3.09331,3.0,0,276634
-3.71101, 8.18338,-3.21302,3.0,0,276689
-4.63996, 9.27035,-1.53229,3.0,0,276752
-3.46202, 8.32224,-3.82593,3.0,0,276810
-3.27527, 8.70053,-4.63517,3.0,0,276866
-4.40054,10.29986,-3.32315,3.0,0,276928
-5.11401, 8.90643,-2.58095,3.0,0,276984
-4.25689, 8.08282,-3.06937,3.0,0,277043
-5.88974, 8.67180,-4.72137,3.0,0,277098
-5.96156, 7.32626,-3.39498,3.0,0,277154
-6.90488, 9.39006,-2.50433,3.0,0,277210
-9.27993, 7.20655,-3.76368,3.0,0,277267
-11.38204, 6.30154,-3.48117,7.0,0,277323
-12.88559, 6.73250,-1.79086,7.0,0,277382
-12.75631, 4.92248, 0.25379,7.0,0,277438
-10.61589, 7.12514,-0.80445,7.0,0,277494
-7.54174, 5.51624,-1.78129,7.0,0,277549
-6.07170, 6.00945,-2.72460,7.0,0,277605
-5.27682, 5.11401,-3.61046,7.0,0,277661
-5.00867, 4.72615,-3.64876,7.0,0,277721
-4.54419, 3.70144,-2.65756,7.0,0,277779
-7.42203, 3.72538,-2.00634,7.0,0,277834
-11.08994, 3.41892,-0.74220,7.0,0,277890
-11.76511, 3.20823, 0.14844,7.0,0,277945
-10.39562, 1.72861, 1.49877,7.0,0,278002
-9.39964, 1.66158, 1.47483,7.0,0,278059
-9.92157, 1.89621, 2.71502,6.0,0,278115
-10.21845, 2.26013, 2.27928,6.0,0,278170
-9.48583, 2.14520, 2.14999,6.0,0,278225
-8.81066, 2.29365, 1.43173,6.0,0,278287
-9.07402, 2.53785, 1.28808,6.0,0,278343
-8.99262, 1.55623, 1.57538,6.0,0,278398
-10.75475, 1.96803, 1.36469,6.0,0,278453
-10.50097, 1.66158, 2.01113,6.0,0,278514
-10.54406, 1.47004, 1.23062,6.0,0,278570
-10.36211, 0.50757, 2.24097,6.0,0,278626
-10.22803, 1.11570, 1.26414,6.0,0,278681
-11.24796, 1.21625, 0.89064,6.0,0,278736
-11.72680, 1.35033, 0.59855,6.0,0,278797
-11.47301, 1.32639, 0.09098,6.0,0,278852
-10.58716, 2.31280,-0.33519,6.0,0,278912
-9.22246, 2.63841, 1.63763,6.0,0,278967
-9.75398, 4.00311,-1.49877,6.0,0,279030
-8.06367, 3.32315,-0.56503,6.0,0,279090
-9.39964, 2.00155,-0.67038,6.0,0,279147
-9.60075, 3.94086,-3.74932,7.0,0,279210
-10.35253, 6.14831,-0.73263,7.0,0,279311
-10.43393, 5.88016,-0.06225,7.0,0,279369
-9.14106, 4.44364, 0.03352,7.0,0,279425
-9.89763, 4.64954,-0.09098,7.0,0,279481
-8.11634, 3.65834, 0.86670,7.0,0,279540
-9.30866, 3.69186,-0.94810,7.0,0,279599
-9.64863, 3.68707,-1.98240,7.0,0,279656
-15.30374,-4.41012,-16.61576,7.0,0,279712
-6.61757, 4.81235,-3.36625,7.0,0,279768
-7.64229, 4.99909,-1.99676,7.0,0,279824
-7.34541, 6.15310,-2.87783,7.0,0,279881
-8.49942, 5.77003,-1.53708,7.0,0,279939
-5.21936, 6.81390,-4.45322,3.0,0,279996
-6.11958, 6.90488,-0.91459,3.0,0,280052
-6.40688, 8.17380,-3.28963,3.0,0,280107
-6.43083, 7.98227,-2.71981,3.0,0,280163
-6.42604, 8.72447,-3.61524,3.0,0,280218
-4.66391, 7.92002,-0.35434,3.0,0,280275
-5.60722, 9.72525,-4.04141,3.0,0,280333
-5.18584, 8.09719,-1.47004,3.0,0,280388
-5.54018, 6.89530,-3.16992,3.0,0,280449
-5.63595, 8.37971,-3.09810,3.0,0,280504
-4.09887,-4.98473,-4.39097,7.0,0,280562
-7.58483, 3.37582,-1.84354,7.0,0,280617
-8.30788, 5.61680,-4.35745,7.0,0,280674
-8.02058, 5.45399,-0.81403,7.0,0,280730
-9.05008, 6.53138,-0.31603,7.0,0,280785
-9.92636, 7.48427,-0.20590,7.0,0,280845
-9.95988, 7.57525,-0.11013,7.0,0,280900
-9.72525, 6.30633,-0.42617,7.0,0,280961
-9.00699, 6.14831,-1.53708,7.0,0,281017
-8.90164, 4.64475,-1.69509,7.0,0,281074
-9.22246, 4.48195, 1.81002,7.0,0,281136
-7.18261, 7.16824, 1.71904,6.0,0,281191
-8.94953, 5.14753,-0.70390,7.0,0,281917
-9.43316, 6.30633,-0.54109,7.0,0,281973
-9.58160, 6.11958,-0.98162,7.0,0,282029
-8.80587, 5.58328,-1.02472,7.0,0,282088
